Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Performance,Experience,Status,Work_Mode,Salary,Year,Country,City,Age,Job_Level
EMP0034217,Beth Richards,Operations,Operations Manager,2025-10-13,Excellent,3,Active,On-site,53096.0,2025,United Kingdom,Leeds,27,Junior
EMP0675528,Victoire Tanguy,Sales,Sales Manager,2022-11-28,Good,5,Active,On-site,96684.0,2022,France,Lyon,30,Mid
EMP1077771,Chantal Segebahn,IT,System Admin,2025-07-09,Good,2,Active,Remote,56980.0,2025,Germany,Hamburg,27,Junior
EMP0620548,Dr Hayley Jones,IT,DevOps Engineer,2024-12-11,Needs Improvement,0,Active,On-site,53225.0,2024,United Kingdom,Manchester,22,Junior
EMP0953375,Adelmo Contrafatto-Cabrini,Sales,Sales Director,2019-09-26,Satisfactory,6,Active,On-site,94991.0,2019,Italy,Venice,30,Mid
EMP1133222,Hajo Steckel,Finance,Accountant,2024-04-08,Excellent,0,Active,Remote,60721.0,2024,Germany,Hamburg,28,Junior
EMP1519995,Margot Lemaire-Bousquet,IT,Data Engineer,2021-02-06,Satisfactory,14,Active,Remote,148938.0,2021,France,Marseille,38,Senior
EMP0741214,Stella Bombieri,Sales,Sales Director,2008-03-24,Satisfactory,7,Active,Remote,92864.0,2008,Italy,Milan,33,Mid
EMP0659728,Augustin Carpentier Le Gay,IT,Software Developer,2025-04-01,Good,4,Active,On-site,104287.0,2025,France,Paris,29,Mid
EMP0435324,Herr Hansgeorg Hauffer,IT,System Admin,2024-10-11,Good,8,Active,Remote,83817.0,2024,Germany,Frankfurt,34,Mid
EMP1561033,Zacharie Joubert,IT,IT Manager,2024-01-30,Satisfactory,7,Resigned,Remote,90914.0,2024,France,Nice,27,Mid
EMP0211208,Mario Foletti,Operations,Supply Chain,2019-11-01,Satisfactory,1,Active,On-site,39574.0,2019,Italy,Naples,25,Junior
EMP0114623,Dr Jake Jackson,Sales,Sales Director,2011-06-25,Satisfactory,11,Active,On-site,149291.0,2011,United Kingdom,London,35,Senior
EMP1048423,Helene Becker-Mülichen,HR,Talent Specialist,2024-01-31,Satisfactory,2,Active,On-site,48525.0,2024,Germany,Berlin,30,Junior
EMP1874907,Univ.Prof. Marie Rose,IT,DevOps Engineer,2008-03-24,Satisfactory,8,Active,On-site,91489.0,2008,Germany,Frankfurt,39,Mid
EMP0778723,Konstantinos Meyer-Niemeier,Sales,Sales Manager,2024-11-07,Satisfactory,1,Active,On-site,46056.0,2024,Germany,Munich,23,Junior
EMP0050093,Giacomo Vezzali,IT,System Admin,2023-03-26,Satisfactory,2,Resigned,Remote,45787.0,2023,Italy,Rome,27,Junior
EMP1146546,Margaux Maillot-Jacquet,IT,Software Developer,2020-08-06,Excellent,8,Active,On-site,78589.0,2020,France,Nice,33,Mid
EMP0757739,Gina Hellwig,Sales,Regional Lead,2024-04-23,Good,2,Active,Hybrid,44807.0,2024,Germany,Berlin,25,Junior
EMP1050896,William Khan,Operations,Supply Chain,2024-09-13,Satisfactory,0,Active,On-site,47776.0,2024,United Kingdom,Edinburgh,23,Junior
EMP1298514,Odalis Esparza Guzmán,IT,Software Developer,2021-09-23,Satisfactory,8,Active,Remote,94729.0,2021,Spain,Madrid,33,Mid
EMP1430769,Dott. Martina Deledda,IT,Software Developer,2021-05-01,Good,8,Active,Remote,84877.0,2021,Italy,Rome,35,Mid
EMP0240368,Nedda Cossiga,HR,Talent Specialist,2023-09-19,Good,3,Active,On-site,47726.0,2023,Italy,Rome,31,Junior
EMP0366030,Carole Powell,Operations,Operations Manager,2025-09-13,Needs Improvement,3,Active,On-site,39670.0,2025,United Kingdom,Birmingham,32,Junior
EMP0190493,Eloísa García Tovar,Sales,Sales Director,2008-03-24,Satisfactory,27,Active,Hybrid,240998.0,2008,Spain,Madrid,60,Director
EMP0619291,Bryan Stokes,Sales,Sales Executive,2022-10-09,Good,8,Active,On-site,110354.0,2022,United Kingdom,London,37,Mid
EMP0924820,Gerard West,Finance,Tax Specialist,2022-07-16,Excellent,2,Active,On-site,49313.0,2022,United Kingdom,Birmingham,31,Junior
EMP0207641,Frau Marina Zimmer B.Sc.,Operations,Supply Chain,2025-01-15,Excellent,4,Active,Hybrid,71496.0,2025,Germany,Hamburg,24,Mid
EMP0918021,Paola Mariscal Marti,Sales,Regional Lead,2022-10-29,Excellent,8,Active,On-site,91376.0,2022,Spain,Barcelona,28,Mid
EMP0609609,Leslie Franklin-Akhtar,IT,System Admin,2021-11-20,Good,3,Active,Remote,54265.0,2021,United Kingdom,Edinburgh,25,Junior
EMP1214677,Alan Fiutak,Sales,Business Development,2018-11-17,Good,11,Active,On-site,148613.0,2018,Poland,Warsaw,36,Senior
EMP1874962,Aureliano Pons Martorell,HR,HR Director,2020-09-11,Satisfactory,6,Active,Remote,75484.0,2020,Spain,Bilbao,31,Mid
EMP0839784,Edgar Thies,IT,IT Manager,2021-08-31,Satisfactory,3,Active,Remote,64254.0,2021,Germany,Munich,27,Junior
EMP0524161,Lily Verbeek,Operations,Operations Manager,2023-07-25,Good,7,Resigned,Hybrid,86625.0,2023,Netherlands,The Hague,28,Mid
EMP0003872,Trevor Tomlinson-Hopkins,Finance,Accountant,2025-12-02,Good,8,Active,On-site,87899.0,2025,United Kingdom,Edinburgh,31,Mid
EMP0999746,Grace Humphreys,Sales,Regional Lead,2025-06-27,Satisfactory,1,Active,On-site,44407.0,2025,United Kingdom,Edinburgh,25,Junior
EMP0720280,Dorothée-Adrienne Diallo,IT,IT Manager,2019-10-04,Good,7,Active,Hybrid,87288.0,2019,France,Toulouse,36,Mid
EMP1109798,Harry Hall-Shah,Finance,CFO,2025-02-06,Satisfactory,1,Active,On-site,53533.0,2025,United Kingdom,Birmingham,25,Junior
EMP0827253,Gemma Boaga,Sales,Business Development,2024-11-26,Good,8,Active,Hybrid,94758.0,2024,Italy,Venice,31,Mid
EMP1525306,Tadeusz Gotthard,Sales,Business Development,2019-03-02,Good,7,Active,On-site,86430.0,2019,Germany,Munich,32,Mid
EMP0593890,Alberico Fracci,Sales,Sales Manager,2024-09-10,Excellent,0,Active,Remote,60384.0,2024,Italy,Venice,23,Junior
EMP1752363,Sébastien Humbert,Finance,Financial Analyst,2023-12-08,Satisfactory,0,Active,Remote,55525.0,2023,France,Marseille,26,Junior
EMP0233005,Käthe Dippel B.Sc.,Operations,Logistics,2021-07-09,Good,3,Active,Remote,52445.0,2021,Germany,Munich,31,Junior
EMP0408106,Megan Smith,Operations,Operations Analyst,2012-08-21,Good,0,Resigned,Hybrid,39508.0,2012,United Kingdom,London,29,Junior
EMP0597513,Rolando Lobo Cabrera,Sales,Sales Director,2024-08-04,Needs Improvement,5,Active,On-site,78409.0,2024,Spain,Seville,31,Mid
EMP1982038,Marina Tommaseo,Sales,Sales Director,2016-03-16,Good,10,Active,On-site,121337.0,2016,Italy,Rome,35,Senior
EMP0484418,Thérèse Durand-Mercier,IT,IT Manager,2025-02-13,Satisfactory,0,Resigned,Hybrid,46558.0,2025,France,Marseille,24,Junior
EMP0664271,Hernando Augusto Maldonado Porcel,Sales,Regional Lead,2019-08-27,Satisfactory,12,Active,On-site,133027.0,2019,Spain,Madrid,37,Senior
EMP1866975,Judith Berta Mosquera Garriga,Operations,Logistics,2024-09-06,Good,3,Active,On-site,50806.0,2024,Spain,Barcelona,24,Junior
EMP1029038,Maria-Luise Schleich,HR,HR Manager,2016-10-21,Good,14,Active,On-site,137779.0,2016,Germany,Hamburg,36,Senior
EMP0014533,Trevor Davis,Finance,Tax Specialist,2010-01-08,Satisfactory,9,Active,On-site,158692.0,2010,United Kingdom,Leeds,33,Senior
EMP1612466,Tola Cymer,IT,Software Developer,2022-11-18,Good,1,Active,Remote,67112.0,2022,Poland,Warsaw,24,Junior
EMP0387394,Dr. Gerold Rudolph B.Sc.,Sales,Sales Director,2025-07-24,Good,3,Active,On-site,42414.0,2025,Germany,Berlin,26,Junior
EMP0007334,Bertrand-Gabriel Chauvin,IT,IT Manager,2020-12-21,Excellent,0,Active,Remote,136195.0,2020,France,Marseille,39,Senior
EMP0519331,Chus Roldán Benavente,IT,Software Developer,2024-11-30,Good,1,Active,Remote,65510.0,2024,Spain,Bilbao,24,Junior
EMP0984985,Visitación de Sans,IT,DevOps Engineer,2016-09-25,Good,7,Active,On-site,83633.0,2016,Spain,Bilbao,32,Mid
EMP1306988,Gabriel-Henri Joseph,HR,Recruiter,2026-02-19,Good,0,Active,On-site,39280.0,2026,France,Paris,29,Junior
EMP1135051,Joseph Nicolas,Sales,Sales Manager,2019-07-08,Excellent,14,Active,On-site,154450.0,2019,France,Lyon,35,Senior
EMP1395361,Manon-Thérèse Turpin,Operations,Supply Chain,2024-03-23,Satisfactory,4,Active,On-site,73547.0,2024,France,Marseille,24,Mid
EMP0685070,Marcelle Roger,Sales,Business Development,2008-03-24,Satisfactory,11,Active,On-site,176518.0,2008,France,Marseille,43,Senior
EMP1231059,Gabriella Legnante-Venditti,HR,Talent Specialist,2025-11-07,Satisfactory,8,Active,On-site,71438.0,2025,Italy,Turin,31,Mid
EMP1578092,Albrecht Herrmann-Henck,Operations,Logistics,2019-05-26,Good,19,Active,Hybrid,216173.0,2019,Germany,Frankfurt,44,Director
EMP0654368,Mohammad Reed,Operations,Operations Analyst,2025-11-28,Good,1,Resigned,Hybrid,49619.0,2025,United Kingdom,London,25,Junior
EMP1384995,Alexandria Pottier,Sales,Regional Lead,2021-07-25,Good,5,Active,Remote,90436.0,2021,France,Marseille,28,Mid
EMP0175044,Danielle Martin,IT,Data Engineer,2024-06-14,Excellent,0,Active,On-site,43616.0,2024,United Kingdom,Edinburgh,24,Junior
EMP0089589,Aimée Guyot de Costa,Operations,Logistics,2014-04-10,Satisfactory,10,Active,On-site,115902.0,2014,France,Toulouse,41,Senior
EMP1460348,Thibault Bonnet,HR,HR Director,2025-01-23,Good,2,Active,Hybrid,48535.0,2025,France,Lyon,26,Junior
EMP1664123,Marisela de Escobar,Finance,CFO,2021-08-09,Satisfactory,5,Active,On-site,90226.0,2021,Spain,Barcelona,28,Mid
EMP1240804,Catherine Barre,IT,IT Manager,2016-04-14,Good,5,Active,Remote,93839.0,2016,France,Lyon,27,Mid
EMP1420517,Marlen Sontag,IT,Software Developer,2022-10-02,Satisfactory,10,Active,Remote,170584.0,2022,Germany,Munich,33,Senior
EMP0509001,Apolinar Calderón Paz,IT,DevOps Engineer,2017-08-19,Good,3,Active,Remote,49535.0,2017,Spain,Bilbao,31,Junior
EMP1237967,Felix Gras Melero,IT,Software Developer,2019-09-07,Excellent,7,Active,Hybrid,86057.0,2019,Spain,Madrid,33,Mid
EMP0478913,Martyn Farmer,Sales,Sales Director,2011-10-07,Satisfactory,1,Active,Hybrid,39882.0,2011,United Kingdom,Edinburgh,24,Junior
EMP1046121,Gavin Alexander,IT,Software Developer,2024-03-01,Excellent,3,Active,Remote,60803.0,2024,United Kingdom,Birmingham,28,Junior
EMP0363999,Tamara Heser,IT,Software Developer,2024-06-09,Good,3,Active,On-site,54462.0,2024,Germany,Munich,28,Junior
EMP0961381,Mario Zamorani,HR,HR Manager,2023-12-11,Needs Improvement,7,Resigned,On-site,72088.0,2023,Italy,Turin,32,Mid
EMP0675416,Dr Lydia Rogers,IT,Software Developer,2024-01-24,Excellent,1,Active,Remote,50397.0,2024,United Kingdom,Birmingham,23,Junior
EMP1252714,Christine Marie,Sales,Regional Lead,2023-01-23,Excellent,0,Active,Hybrid,59067.0,2023,France,Lyon,25,Junior
EMP1761494,Sig. Milo Sraffa,Finance,Accountant,2024-06-24,Satisfactory,4,Active,On-site,85519.0,2024,Italy,Venice,31,Mid
EMP0214838,Mr Dennis Barnett,IT,DevOps Engineer,2024-05-11,Excellent,3,Active,Remote,69465.0,2024,United Kingdom,Edinburgh,24,Junior
EMP0733361,Loida Poza Aguado,Sales,Business Development,2025-06-02,Satisfactory,2,Active,Remote,57465.0,2025,Spain,Barcelona,24,Junior
EMP0007708,Cristian Valle,IT,Software Developer,2016-12-24,Satisfactory,5,Active,Remote,96664.0,2016,Spain,Madrid,31,Mid
EMP1161588,Christopher Shah,Sales,Regional Lead,2024-02-29,Satisfactory,0,Active,On-site,56488.0,2024,United Kingdom,Manchester,26,Junior
EMP1814615,Augustin Coste,IT,System Admin,2020-06-17,Good,4,Active,On-site,84188.0,2020,France,Marseille,31,Mid
EMP0364867,Elias van der Spaendonck,IT,Software Developer,2022-08-15,Good,7,Active,Hybrid,96385.0,2022,Netherlands,The Hague,29,Mid
EMP0705261,Dipl.-Ing. Gretchen Tintzmann,Finance,Finance Manager,2023-01-15,Good,6,Active,Hybrid,84168.0,2023,Germany,Hamburg,32,Mid
EMP0947290,Théophile Le Gall,HR,HR Manager,2021-04-22,Good,4,Active,Remote,76411.0,2021,France,Lyon,31,Mid
EMP1838751,Karola Junken MBA.,Sales,Sales Manager,2022-11-11,Good,0,Resigned,On-site,44990.0,2022,Germany,Hamburg,23,Junior
EMP1291848,Mr Danny Clayton,IT,Data Engineer,2024-08-31,Satisfactory,0,Active,Remote,60297.0,2024,United Kingdom,Birmingham,24,Junior
EMP1903267,Samuel Hill-Murphy,IT,Software Developer,2023-09-26,Needs Improvement,8,Active,Remote,105456.0,2023,United Kingdom,London,30,Mid
EMP0476107,Traudel Eimer,HR,HR Coordinator,2025-09-01,Good,3,Active,On-site,49188.0,2025,Germany,Berlin,25,Junior
EMP0145792,Lewis Martin-Fletcher,Sales,Regional Lead,2019-05-14,Satisfactory,6,Active,On-site,90154.0,2019,United Kingdom,Birmingham,29,Mid
EMP1741955,Bryan Kennedy-Henderson,HR,Talent Specialist,2012-02-01,Satisfactory,12,Active,On-site,112968.0,2012,United Kingdom,Leeds,36,Senior
EMP1588196,Vidal de Herranz,Sales,Business Development,2022-01-10,Good,5,Active,On-site,81884.0,2022,Spain,Madrid,30,Mid
EMP0905933,Fiona Foster,Sales,Sales Director,2021-04-21,Needs Improvement,5,Active,On-site,88414.0,2021,United Kingdom,Birmingham,27,Mid
EMP1461379,Immo Mitschke,IT,Software Developer,2025-06-28,Satisfactory,2,Active,Remote,51539.0,2025,Germany,Berlin,25,Junior
EMP0197495,Prof. Karl-Josef Eigenwillig B.Eng.,Sales,Business Development,2018-11-29,Satisfactory,5,Active,On-site,83166.0,2018,Germany,Munich,32,Mid
EMP1454581,Alison Norris,IT,DevOps Engineer,2021-04-22,Good,7,Active,Hybrid,82882.0,2021,United Kingdom,Manchester,30,Mid
EMP0759003,Inès-Adrienne Grondin,IT,Software Developer,2026-03-04,Good,7,Active,Remote,97764.0,2026,France,Marseille,35,Mid
EMP0806854,Janice Moss,IT,DevOps Engineer,2020-03-14,Needs Improvement,5,Active,On-site,97692.0,2020,United Kingdom,Birmingham,29,Mid
EMP0703361,Laetitia Lenoir,Sales,Sales Manager,2008-03-24,Good,12,Active,On-site,136070.0,2008,France,Lyon,42,Senior
EMP0994805,Tijs Bastiaanse,Finance,Tax Specialist,2024-07-23,Good,3,Resigned,On-site,48931.0,2024,Netherlands,Amsterdam,26,Junior
EMP1454501,Mr Elliot Edwards,Sales,Sales Director,2025-04-13,Good,1,Active,On-site,53522.0,2025,United Kingdom,Edinburgh,23,Junior
EMP0619985,Carly Norris,Sales,Business Development,2017-05-20,Satisfactory,7,Active,On-site,81075.0,2017,United Kingdom,Birmingham,28,Mid
EMP1983374,Olivie Barthelemy de la Normand,Finance,CFO,2024-06-05,Good,7,Active,On-site,96856.0,2024,France,Lyon,35,Mid
EMP0437391,Marie Dupuis,Sales,Sales Manager,2017-11-19,Good,8,Active,On-site,92827.0,2017,France,Lyon,33,Mid
EMP1821497,Tracy Freeman,Sales,Sales Manager,2025-09-12,Good,0,Active,Remote,41487.0,2025,United Kingdom,London,26,Junior
EMP0948045,Tony Taylor,Operations,Operations Director,2022-06-05,Good,8,Active,Remote,74099.0,2022,United Kingdom,Birmingham,37,Mid
EMP1556926,Molly Ward,IT,DevOps Engineer,2021-05-24,Good,8,Active,Hybrid,90518.0,2021,United Kingdom,London,36,Mid
EMP1887850,Jules-André Hoarau,Sales,Sales Manager,2020-12-15,Satisfactory,2,Resigned,On-site,40378.0,2020,France,Lyon,24,Junior
EMP0146631,Leonard Matthews,Sales,Sales Manager,2019-12-18,Needs Improvement,2,Active,Remote,46132.0,2019,United Kingdom,Birmingham,24,Junior
EMP0571737,Roland Lejeune-Leconte,Sales,Sales Director,2019-06-09,Good,7,Active,Remote,85561.0,2019,France,Nice,32,Mid
EMP0950802,Robert Pineau,Operations,Operations Analyst,2018-07-22,Good,12,Active,Remote,160461.0,2018,France,Nice,36,Senior
EMP0140087,Joanna Morgan,Sales,Sales Director,2011-04-09,Satisfactory,23,Active,On-site,210125.0,2011,United Kingdom,London,50,Director
EMP1939614,Eleonore Kruschwitz-Linke,Finance,Financial Analyst,2025-02-05,Satisfactory,5,Active,On-site,95176.0,2025,Germany,Cologne,31,Mid
EMP1519050,Dina Novaro,Finance,Finance Manager,2016-09-10,Excellent,8,Active,Hybrid,88411.0,2016,Italy,Venice,31,Mid
EMP0871737,Thierry Fontaine-Neveu,IT,IT Manager,2022-12-07,Excellent,6,Active,On-site,96790.0,2022,France,Toulouse,28,Mid
EMP1518945,Bertrand Lebon,Operations,Logistics,2022-02-02,Excellent,6,Active,On-site,93377.0,2022,France,Lyon,31,Mid
EMP1482750,Mr Tom Martin,Operations,Logistics,2017-01-23,Good,11,Active,Remote,123642.0,2017,United Kingdom,Manchester,35,Senior
EMP0506481,Gisbert Sontag,IT,DevOps Engineer,2011-05-08,Satisfactory,12,Active,Remote,161277.0,2011,Germany,Cologne,38,Senior
EMP0306186,Jake Holland,Sales,Sales Director,2023-09-10,Excellent,7,Active,Remote,72711.0,2023,United Kingdom,Birmingham,30,Mid
EMP1429182,Olivie Didier,IT,Software Developer,2024-01-20,Satisfactory,8,Active,Hybrid,84115.0,2024,France,Nice,32,Mid
EMP0715881,Sam Martel,Operations,Operations Director,2025-04-10,Satisfactory,4,Active,Hybrid,77634.0,2025,Netherlands,Rotterdam,28,Mid
EMP1271439,Shannon Marsden-Elliott,Sales,Sales Manager,2025-01-16,Good,5,Active,On-site,76786.0,2025,United Kingdom,Edinburgh,29,Mid
EMP0854835,Giulia Malpighi,Sales,Sales Director,2023-11-14,Excellent,1,Active,On-site,51208.0,2023,Italy,Naples,28,Junior
EMP1934996,Georgia Francis,HR,Recruiter,2023-03-18,Needs Improvement,1,Active,On-site,51071.0,2023,United Kingdom,Leeds,25,Junior
EMP1865938,Suus Keijser,Operations,Logistics,2018-11-10,Satisfactory,1,Active,On-site,51947.0,2018,Netherlands,Utrecht,23,Junior
EMP0987326,Frederique le Matelot-van den Brink,Sales,Sales Manager,2024-06-26,Good,1,Active,On-site,50824.0,2024,Netherlands,The Hague,28,Junior
EMP0544218,Renata Disdero,Sales,Regional Lead,2008-03-24,Excellent,4,Active,On-site,88529.0,2008,Italy,Turin,31,Mid
EMP1120272,Aaliyah van Nederlotharingen-de Bruin,Finance,Financial Analyst,2025-12-15,Satisfactory,2,Active,Remote,58752.0,2025,Netherlands,Utrecht,31,Junior
EMP1818885,Elaine Stevenson,Finance,CFO,2023-11-14,Satisfactory,1,Active,On-site,49612.0,2023,United Kingdom,Leeds,22,Junior
EMP1546603,Jérôme Lebrun,IT,System Admin,2022-03-26,Good,4,Active,Remote,88590.0,2022,France,Lyon,25,Mid
EMP1042968,Wendy Smith,IT,IT Manager,2023-07-05,Excellent,4,Active,On-site,99853.0,2023,United Kingdom,Leeds,28,Mid
EMP1253476,Marcantonio Chiesa-Botta,Sales,Business Development,2024-09-06,Excellent,0,Active,Remote,52658.0,2024,Italy,Milan,27,Junior
EMP0781939,Annamaria Druso,HR,HR Manager,2017-09-26,Good,6,Active,Hybrid,69809.0,2017,Italy,Rome,33,Mid
EMP0709274,Beverley Cook-Owen,IT,Data Engineer,2025-01-11,Good,0,Active,On-site,63725.0,2025,United Kingdom,Manchester,29,Junior
EMP0242733,Mr Nicholas Spencer,Operations,Operations Manager,2024-03-04,Excellent,4,Active,Remote,81633.0,2024,United Kingdom,Birmingham,29,Mid
EMP1675387,Lieschen Bender,HR,Talent Specialist,2020-05-24,Satisfactory,13,Active,On-site,117738.0,2020,Germany,Frankfurt,40,Senior
EMP0919087,Sylvie Mosley,Operations,Supply Chain,2025-04-14,Good,3,Active,Remote,51139.0,2025,Netherlands,Rotterdam,30,Junior
EMP1852126,Raymond Salmon,IT,DevOps Engineer,2008-03-24,Excellent,10,Active,On-site,175033.0,2008,France,Marseille,40,Senior
EMP0279642,Anne Schmitt,Operations,Operations Analyst,2026-02-24,Good,0,Active,Remote,56588.0,2026,France,Toulouse,26,Junior
EMP0865392,Tony White,HR,Recruiter,2021-05-04,Excellent,7,Active,On-site,70210.0,2021,United Kingdom,London,32,Mid
EMP0827360,Dorothée-Océane Pages,Sales,Business Development,2025-03-03,Good,6,Active,On-site,93258.0,2025,France,Paris,31,Mid
EMP1510805,Marianne Eberth,Sales,Sales Manager,2024-04-08,Needs Improvement,4,Active,On-site,96020.0,2024,Germany,Cologne,30,Mid
EMP1018312,Astrid Grein Groth,Sales,Business Development,2022-09-16,Good,7,Active,On-site,79603.0,2022,Germany,Munich,34,Mid
EMP1189112,Isabel Jacobi Jäckel B.Eng.,Sales,Business Development,2018-08-02,Good,10,Active,Hybrid,139341.0,2018,Germany,Frankfurt,35,Senior
EMP1492890,Yvonne Gordon,Finance,Tax Specialist,2023-07-30,Good,4,Active,On-site,86870.0,2023,United Kingdom,Edinburgh,27,Mid
EMP1418681,Maria Bolnbach,IT,Software Developer,2025-02-18,Good,5,Active,On-site,99919.0,2025,Germany,Munich,27,Mid
EMP0563072,Pietro Montessori,Finance,Accountant,2022-02-07,Needs Improvement,5,Active,On-site,79042.0,2022,Italy,Naples,30,Mid
EMP1370783,Rita Thomson,Sales,Sales Director,2022-02-07,Good,8,Active,On-site,91181.0,2022,United Kingdom,Edinburgh,28,Mid
EMP0277814,Georgia Vaughan,HR,HR Director,2024-03-12,Excellent,1,Active,Hybrid,40071.0,2024,United Kingdom,Leeds,25,Junior
EMP1656221,Leigh Smith,IT,Software Developer,2020-12-06,Good,8,Active,Remote,84467.0,2020,United Kingdom,Leeds,29,Mid
EMP0450707,Karen Dippel,Sales,Sales Executive,2013-01-20,Good,15,Active,On-site,181037.0,2013,Germany,Berlin,45,Senior
EMP1959914,Aurelia Balaguer Larrea,Sales,Sales Director,2018-11-19,Good,8,Resigned,On-site,89284.0,2018,Spain,Madrid,31,Mid
EMP1507383,Agathe Lacombe,IT,System Admin,2021-01-21,Good,15,Active,On-site,172342.0,2021,France,Toulouse,40,Senior
EMP1436117,Herr Arne Wagenknecht B.A.,IT,DevOps Engineer,2019-02-25,Good,5,Active,Hybrid,84842.0,2019,Germany,Hamburg,27,Mid
EMP1176967,Mr Phillip Ross,HR,HR Coordinator,2021-01-29,Good,2,Active,Remote,41184.0,2021,United Kingdom,Birmingham,24,Junior
EMP0085319,Natasha Walker-Curtis,Sales,Regional Lead,2026-01-21,Excellent,2,Active,On-site,56525.0,2026,United Kingdom,Leeds,27,Junior
EMP0068177,Klaus-Dieter Pohl-Kallert,HR,HR Director,2026-03-13,Excellent,2,Active,Hybrid,50916.0,2026,Germany,Frankfurt,28,Junior
EMP1881432,Melissa Evans-Kelly,Operations,Operations Analyst,2014-07-21,Good,3,Active,Remote,57786.0,2014,United Kingdom,Birmingham,30,Junior
EMP0774536,Heide-Marie Franke,Operations,Operations Director,2019-09-02,Good,8,Active,Remote,81139.0,2019,Germany,Berlin,34,Mid
EMP0690781,Kim Brown,Finance,Finance Manager,2015-01-23,Good,2,Active,Hybrid,62130.0,2015,United Kingdom,Edinburgh,28,Junior
